time_serial,password,way1,way1_number,way2,way2_number,way3,way3_number,total_sales,time
16220,0 7 3,2490,1040,0,346,4836,173,"12,117,908",2016/8/14
16219,0 4 7,2840,1040,0,346,6969,173,"11,813,146",2016/8/13
16218,9 0 0,7058,1040,3500,346,0,173,"12,958,008",2016/8/12
16217,4 4 9,6888,1040,5447,346,0,173,"12,565,870",2016/8/11
16216,3 9 8,4249,1040,0,346,7775,173,"12,058,932",2016/8/10
16215,7 8 7,2939,1040,4552,346,0,173,"12,503,360",2016/8/9
16214,7 0 9,7810,1040,0,346,8287,173,"12,818,382",2016/8/8
16213,6 5 8,2892,1040,0,346,10011,173,"12,222,772",2016/8/7
16212,6 9 3,3160,1040,0,346,8559,173,"12,338,080",2016/8/6
16211,4 6 3,9701,1040,0,346,17311,173,"13,441,990",2016/8/5
16210,3 0 5,2424,1040,0,346,9581,173,"12,444,658",2016/8/4
16209,2 9 9,4656,1040,5135,346,0,173,"13,158,030",2016/8/3
16208,2 8 4,2972,1040,0,346,7703,173,"12,617,062",2016/8/2
16207,7 7 5,3107,1040,4378,346,0,173,"12,241,564",2016/8/1
16206,7 8 8,4614,1040,4110,346,0,173,"12,323,000",2016/7/31
16205,4 3 5,6984,1040,0,346,9525,173,"12,198,620",2016/7/30
16204,2 4 4,5147,1040,5125,346,0,173,"13,084,308",2016/7/29
16203,0 4 4,1355,1040,2791,346,0,173,"13,273,332",2016/7/28
16202,5 8 4,3686,1040,0,346,9990,173,"13,031,946",2016/7/27
16201,3 7 4,5551,1040,0,346,13142,173,"12,750,106",2016/7/26
16200,5 8 3,2873,1040,0,346,10303,173,"12,870,478",2016/7/25
16199,5 1 0,3939,1040,0,346,6430,173,"12,251,896",2016/7/24
16198,2 8 9,3646,1040,0,346,9479,173,"11,924,228",2016/7/23
16197,3 0 0,1970,1040,2106,346,0,173,"13,107,948",2016/7/22
16196,3 3 9,5862,1040,5412,346,0,173,"12,798,904",2016/7/21
16195,0 2 4,4627,1040,0,346,6323,173,"12,804,120",2016/7/20
16194,5 5 7,17382,1040,8289,346,0,173,"13,357,976",2016/7/19
16193,7 8 3,9656,1040,0,346,12281,173,"13,606,138",2016/7/18
16192,3 2 5,3699,1040,0,346,7300,173,"12,870,166",2016/7/17
16191,2 0 8,4031,1040,0,346,4814,173,"12,764,414",2016/7/16
16190,0 2 6,9169,1040,0,346,15266,173,"13,743,214",2016/7/15
16189,1 3 1,2887,1040,4354,346,0,173,"13,298,534",2016/7/14
16188,8 4 2,2665,1040,0,346,11941,173,"13,132,088",2016/7/13
16187,3 0 7,3344,1040,0,346,8544,173,"12,836,552",2016/7/12
16186,8 1 1,8712,1040,7972,346,0,173,"13,507,438",2016/7/11
16185,5 4 2,3130,1040,0,346,7476,173,"13,074,000",2016/7/10
16184,3 5 9,3678,1040,0,346,5186,173,"12,846,314",2016/7/9
16183,5 7 3,6202,1040,0,346,8122,173,"13,139,874",2016/7/8
16182,2 0 0,2552,1040,1902,346,0,173,"13,756,664",2016/7/7
16181,4 3 7,5999,1040,0,346,21123,173,"13,638,724",2016/7/6
16180,6 3 2,7730,1040,0,346,17021,173,"13,277,668",2016/7/5
16179,4 5 6,9245,1040,0,346,6537,173,- -,2016/7/4
16178,9 0 0,3239,1040,2996,346,0,173,- -,2016/7/3
16177,5 8 5,5651,1040,7315,346,0,173,- -,2016/7/2
16176,7 6 5,3418,1040,0,346,9537,173,- -,2016/7/1
16175,6 3 0,4551,1040,0,346,8744,173,- -,2016/6/30
16174,1 1 1,8880,1040,0,346,0,173,- -,2016/6/29
16173,2 6 2,4370,1040,4552,346,0,173,- -,2016/6/28
16172,7 6 0,4569,1040,0,346,10492,173,- -,2016/6/27
16171,0 5 8,5295,1040,0,346,7694,173,- -,2016/6/26
16170,4 0 9,3338,1040,0,346,5364,173,- -,2016/6/25
16169,1 9 6,6430,1040,0,346,9074,173,- -,2016/6/24
16168,9 0 0,3786,1040,5840,346,0,173,- -,2016/6/23
16167,9 6 9,5206,1040,7033,346,0,173,- -,2016/6/22
16166,4 1 2,6183,1040,0,346,8887,173,- -,2016/6/21
16165,5 7 1,5472,1040,0,346,8122,173,- -,2016/6/20
16164,7 2 3,5206,1040,0,346,9429,173,- -,2016/6/19
16163,9 7 0,4435,1040,0,346,8384,173,- -,2016/6/18
16162,7 0 8,5923,1040,0,346,9487,173,- -,2016/6/17
16161,8 4 5,5968,1040,0,346,13161,173,- -,2016/6/16
16160,6 5 7,5129,1040,0,346,11378,173,- -,2016/6/15
16159,8 3 5,15195,1040,0,346,19042,173,- -,2016/6/14
16158,6 1 7,8835,1040,0,346,19726,173,- -,2016/6/13
16157,6 0 3,7151,1040,0,346,7403,173,- -,2016/6/12
16156,3 1 6,3526,1040,0,346,7214,173,- -,2016/6/11
16155,9 9 9,31681,1040,0,346,0,173,- -,2016/6/10
16154,7 1 2,3288,1040,0,346,5602,173,- -,2016/6/9
16153,6 2 2,3600,1040,4178,346,0,173,- -,2016/6/8
16152,1 2 5,2877,1040,0,346,7282,173,- -,2016/6/7
16151,6 1 6,6380,1040,9682,346,0,173,- -,2016/6/6
16150,1 1 4,2657,1040,3630,346,0,173,- -,2016/6/5
16149,7 5 7,2236,1040,3315,346,0,173,- -,2016/6/4
16148,7 8 7,7325,1040,6825,346,0,173,- -,2016/6/3
16147,9 7 6,6154,1040,0,346,10754,173,- -,2016/6/2
16146,1 4 5,4154,1040,0,346,9139,173,- -,2016/6/1
16145,0 1 4,2423,1040,0,346,5119,173,- -,2016/5/31
16144,5 6 8,7656,1040,0,346,14002,173,- -,2016/5/30
16143,1 1 2,3190,1040,2851,346,0,173,- -,2016/5/29
16142,3 4 7,10306,1040,0,346,21545,173,- -,2016/5/28
16141,7 2 0,3765,1040,0,346,9516,173,- -,2016/5/27
16140,6 5 6,2349,1040,2527,346,0,173,- -,2016/5/26
16139,1 8 8,3389,1040,3415,346,0,173,- -,2016/5/25
16138,1 3 3,2349,1040,3963,346,0,173,- -,2016/5/24
16137,9 6 6,2912,1040,2432,346,0,173,- -,2016/5/23
16136,6 6 5,3784,1040,3074,346,0,173,- -,2016/5/22
16135,1 4 4,2940,1040,3750,346,0,173,- -,2016/5/21
16134,9 2 3,8190,1040,0,346,11490,173,- -,2016/5/20
16133,7 1 1,2733,1040,4105,346,0,173,- -,2016/5/19
16132,4 9 1,7539,1040,0,346,17019,173,- -,2016/5/18
16131,6 6 5,3729,1040,4871,346,0,173,- -,2016/5/17
16130,2 4 7,4324,1040,0,346,8449,173,- -,2016/5/16
16129,4 0 5,2998,1040,0,346,5090,173,- -,2016/5/15
16128,7 4 4,3878,1040,4559,346,0,173,- -,2016/5/14
16127,9 9 7,5352,1040,5470,346,0,173,- -,2016/5/13
16126,0 6 3,2907,1040,0,346,5779,173,- -,2016/5/12
16125,2 0 1,2849,1040,0,346,5432,173,- -,2016/5/11
16124,8 5 6,4579,1040,0,346,13684,173,- -,2016/5/10
16123,1 4 7,6807,1040,0,346,10521,173,- -,2016/5/9
16122,4 3 6,4365,1040,0,346,9233,173,- -,2016/5/8
16121,5 6 4,7381,1040,0,346,17419,173,- -,2016/5/7
16120,8 7 7,5823,1040,5549,346,0,173,- -,2016/5/6
16119,1 3 9,4633,1040,0,346,7703,173,- -,2016/5/5
16118,3 6 9,11533,1040,0,346,15323,173,- -,2016/5/4
16117,9 4 5,8003,1040,0,346,13001,173,- -,2016/5/3
16116,4 8 8,2814,1040,2778,346,0,173,- -,2016/5/2
16115,0 0 2,2723,1040,2738,346,0,173,- -,2016/5/1
16114,2 1 8,3311,1040,0,346,7830,173,- -,2016/4/30
16113,2 9 7,5495,1040,0,346,9242,173,- -,2016/4/29
16112,6 1 1,3039,1040,2912,346,0,173,- -,2016/4/28
16111,4 7 6,3774,1040,0,346,11125,173,- -,2016/4/27
16110,7 7 2,4716,1040,6071,346,0,173,- -,2016/4/26
16109,0 7 1,2481,1040,0,346,5485,173,- -,2016/4/25
16108,2 3 6,3479,1040,0,346,13388,173,- -,2016/4/24
16107,2 4 0,2718,1040,0,346,8796,173,- -,2016/4/23
16106,0 3 7,5525,1040,0,346,8625,173,- -,2016/4/22
16105,6 1 1,5628,1040,5279,346,0,173,- -,2016/4/21
16104,2 1 9,12849,1040,0,346,14758,173,- -,2016/4/20
16103,7 6 2,7252,1040,0,346,14117,173,- -,2016/4/19
16102,8 8 5,5459,1040,7304,346,0,173,- -,2016/4/18
16101,6 0 3,4419,1040,0,346,4809,173,- -,2016/4/17
16100,0 3 7,4794,1040,0,346,10302,173,- -,2016/4/16
16099,3 3 2,3959,1040,4825,346,0,173,- -,2016/4/15
16098,9 8 2,3912,1040,0,346,5471,173,- -,2016/4/14
16097,1 1 1,25379,1040,0,346,0,173,- -,2016/4/13
16096,4 1 0,3035,1040,0,346,6093,173,- -,2016/4/12
16095,8 6 9,3240,1040,0,346,7922,173,- -,2016/4/11
16094,9 6 0,3525,1040,0,346,13009,173,- -,2016/4/10
16093,9 8 2,4198,1040,0,346,13051,173,- -,2016/4/9
16092,2 7 3,4844,1040,0,346,14226,173,- -,2016/4/8
16091,1 3 3,2623,1040,5404,346,0,173,- -,2016/4/7
16090,8 6 7,9818,1040,0,346,15642,173,- -,2016/4/6
16089,9 8 3,3003,1040,0,346,11806,173,- -,2016/4/5
16088,5 4 7,4107,1040,0,346,12047,173,- -,2016/4/4
16087,9 1 7,2994,1040,0,346,5905,173,- -,2016/4/3
16086,0 6 5,2314,1040,0,346,10191,173,- -,2016/4/2
16085,9 9 7,6783,1040,7137,346,0,173,- -,2016/4/1
16084,0 2 3,4196,1040,0,346,5674,173,- -,2016/3/31
16083,2 3 4,7892,1040,0,346,13042,173,- -,2016/3/30
16082,7 4 8,7561,1040,0,346,15994,173,- -,2016/3/29
16081,1 5 0,2960,1040,0,346,6348,173,- -,2016/3/28
16080,6 7 0,3059,1040,0,346,6605,173,- -,2016/3/27
16079,3 9 0,3433,1040,0,346,8716,173,- -,2016/3/26
16078,4 6 7,4974,1040,0,346,9617,173,- -,2016/3/25
16077,7 8 2,4540,1040,0,346,11189,173,- -,2016/3/24
16076,6 0 6,5689,1040,6279,346,0,173,- -,2016/3/23
16075,6 3 7,6243,1040,0,346,13908,173,- -,2016/3/22
16074,9 5 1,5262,1040,0,346,11366,173,- -,2016/3/21
16073,9 7 2,2538,1040,0,346,8190,173,- -,2016/3/20
16072,2 9 9,3046,1040,3700,346,0,173,- -,2016/3/19
16071,5 3 0,5697,1040,0,346,6385,173,- -,2016/3/18
16070,7 8 9,8575,1040,0,346,15927,173,- -,2016/3/17
16069,9 9 5,2619,1040,3312,346,0,173,- -,2016/3/16
16068,0 1 3,2637,1040,0,346,6939,173,- -,2016/3/15
16067,4 4 5,3245,1040,4185,346,0,173,- -,2016/3/14
16066,4 5 5,1574,1040,1816,346,0,173,- -,2016/3/13
16065,0 1 6,4468,1040,0,346,8375,173,- -,2016/3/12
16064,4 5 5,4052,1040,6937,346,0,173,- -,2016/3/11
16063,4 9 1,8412,1040,0,346,21859,173,- -,2016/3/10
16062,4 7 7,3813,1040,6004,346,0,173,- -,2016/3/9
16061,6 7 5,2347,1040,0,346,9536,173,- -,2016/3/8
16060,6 8 6,3208,1040,3683,346,0,173,- -,2016/3/7
16059,0 7 8,6569,1040,0,346,7928,173,- -,2016/3/6
16058,1 1 9,5795,1040,5080,346,0,173,- -,2016/3/5
16057,7 6 4,3777,1040,0,346,9832,173,- -,2016/3/4
16056,6 6 5,5531,1040,6044,346,0,173,- -,2016/3/3
16055,3 2 3,4654,1040,3995,346,0,173,- -,2016/3/2
16054,7 3 6,6299,1040,0,346,13841,173,- -,2016/3/1
16053,4 4 7,6497,1040,8860,346,0,173,- -,2016/2/29
16052,7 9 2,2330,1040,0,346,6862,173,- -,2016/2/28
16051,1 0 2,2830,1040,0,346,6821,173,- -,2016/2/27
16050,1 4 0,1699,1040,0,346,4089,173,- -,2016/2/26
16049,6 1 8,3907,1040,0,346,8034,173,- -,2016/2/25
16048,3 3 7,6821,1040,9487,346,0,173,- -,2016/2/24
16047,1 3 2,2769,1040,0,346,6607,173,- -,2016/2/23
16046,1 2 6,2072,1040,0,346,3126,173,- -,2016/2/22
16045,6 1 2,3047,1040,0,346,8126,173,- -,2016/2/21
16044,0 1 2,1468,1040,0,346,2919,173,- -,2016/2/20
16043,9 4 4,14536,1040,17455,346,0,173,- -,2016/2/19
16042,7 2 9,2505,1040,0,346,6136,173,- -,2016/2/18
16041,7 2 0,1704,1040,0,346,4014,173,- -,2016/2/17
16040,0 4 7,5832,1040,0,346,12614,173,- -,2016/2/16
16039,5 0 3,2424,1040,0,346,5091,173,- -,2016/2/15
16038,8 2 3,4054,1040,0,346,8912,173,- -,2016/2/14
16037,6 2 4,6471,1040,0,346,7892,173,- -,2016/2/6
16036,2 5 8,7232,1040,0,346,13899,173,- -,2016/2/5
16035,0 5 1,2851,1040,0,346,8443,173,- -,2016/2/4
16034,1 0 2,3388,1040,0,346,8526,173,- -,2016/2/3
16033,0 0 2,4475,1040,2394,346,0,173,- -,2016/2/2
16032,5 5 5,12784,1040,0,346,0,173,- -,2016/2/1
16031,4 5 7,9516,1040,0,346,16271,173,- -,2016/1/31
16030,9 8 8,5190,1040,4503,346,0,173,- -,2016/1/30
16029,2 2 5,3423,1040,3555,346,0,173,- -,2016/1/29
16028,2 6 2,5307,1040,4683,346,0,173,- -,2016/1/28
16027,7 2 9,6235,1040,0,346,11307,173,- -,2016/1/27
16026,4 0 3,2851,1040,0,346,5833,173,- -,2016/1/26
16025,5 0 0,2834,1040,2684,346,0,173,- -,2016/1/25
16024,0 9 1,1537,1040,0,346,5204,173,- -,2016/1/24
16023,0 4 1,3018,1040,0,346,4638,173,- -,2016/1/23
16022,7 4 4,6633,1040,6594,346,0,173,- -,2016/1/22
16021,4 0 2,2837,1040,0,346,5984,173,- -,2016/1/21
16020,6 9 3,3392,1040,0,346,14317,173,- -,2016/1/20
16019,8 8 3,3329,1040,3999,346,0,173,- -,2016/1/19
16018,6 4 6,5474,1040,4554,346,0,173,- -,2016/1/18
16017,8 6 1,2817,1040,0,346,8148,173,- -,2016/1/17
16016,8 4 1,8763,1040,0,346,12017,173,- -,2016/1/16
16015,6 8 6,7272,1040,9763,346,0,173,- -,2016/1/15
16014,9 2 5,5811,1040,0,346,12323,173,- -,2016/1/14
16013,0 1 9,5904,1040,0,346,9020,173,- -,2016/1/13
16012,5 3 0,3331,1040,0,346,7182,173,- -,2016/1/12
16011,4 6 1,8083,1040,0,346,13673,173,- -,2016/1/11
16010,8 2 3,10885,1040,0,346,17883,173,- -,2016/1/10
16009,6 4 8,6891,1040,0,346,12036,173,- -,2016/1/9
16008,9 6 7,9779,1040,0,346,13532,173,- -,2016/1/8
16007,1 7 4,4452,1040,0,346,16006,173,- -,2016/1/7
16006,1 0 1,4095,1040,4094,346,0,173,- -,2016/1/6
16005,4 3 9,3920,1040,0,346,6226,173,- -,2016/1/5
16004,5 4 3,3192,1040,0,346,9678,173,- -,2016/1/4
16003,5 7 3,5365,1040,0,346,10806,173,- -,2016/1/3
16002,5 6 7,8622,1040,0,346,14157,173,- -,2016/1/2
16001,8 2 8,3223,1040,3959,346,0,173,- -,2016/1/1
15358,0 0 9,3810,1040,5077,346,0,173,- -,2015/12/31
15357,4 3 2,12684,1040,0,346,11698,173,- -,2015/12/30
15356,3 9 7,3383,1040,0,346,10546,173,- -,2015/12/29
15355,8 7 1,2900,1040,0,346,11413,173,- -,2015/12/28
15354,3 9 1,3450,1040,0,346,6573,173,- -,2015/12/27
15353,3 4 9,5323,1040,0,346,9574,173,- -,2015/12/26
15352,9 1 8,4616,1040,0,346,10156,173,- -,2015/12/25
15351,9 7 4,4346,1040,0,346,11288,173,- -,2015/12/24
15350,8 1 3,3577,1040,0,346,8694,173,- -,2015/12/23
15349,7 5 0,3306,1040,0,346,7573,173,- -,2015/12/22
15348,8 7 8,8086,1040,6295,346,0,173,- -,2015/12/21
15347,1 4 5,8789,1040,0,346,9609,173,- -,2015/12/20
15346,7 0 1,6182,1040,0,346,8314,173,- -,2015/12/19
15345,2 9 3,2315,1040,0,346,8718,173,- -,2015/12/18
15344,2 5 3,9568,1040,0,346,15869,173,- -,2015/12/17
15343,5 8 0,3199,1040,0,346,9834,173,- -,2015/12/16
15342,5 9 6,7002,1040,0,346,9052,173,- -,2015/12/15
15341,6 6 4,3838,1040,5042,346,0,173,- -,2015/12/14
15340,8 2 8,5027,1040,4609,346,0,173,- -,2015/12/13
15339,9 9 7,3338,1040,2347,346,0,173,- -,2015/12/12
15338,9 0 9,9716,1040,7915,346,0,173,- -,2015/12/11
15337,9 1 3,5901,1040,0,346,8600,173,- -,2015/12/10
15336,6 5 8,6341,1040,0,346,7903,173,- -,2015/12/9
15335,5 6 2,8640,1040,0,346,15582,173,- -,2015/12/8
15334,0 5 2,3735,1040,0,346,6599,173,- -,2015/12/7
15333,3 8 8,6161,1040,10571,346,0,173,- -,2015/12/6
15332,6 9 0,2189,1040,0,346,5619,173,- -,2015/12/5
15331,7 8 0,7513,1040,0,346,9492,173,- -,2015/12/4
15330,0 5 6,5150,1040,0,346,7367,173,- -,2015/12/3
15329,6 7 5,4160,1040,0,346,11658,173,- -,2015/12/2
15328,4 9 7,4000,1040,0,346,9495,173,- -,2015/12/1
15327,4 2 9,4580,1040,0,346,8969,173,- -,2015/11/30
15326,8 7 5,5717,1040,0,346,14400,173,- -,2015/11/29
15325,9 2 9,4622,1040,5426,346,0,173,- -,2015/11/28
15324,7 9 3,11008,1040,0,346,14602,173,- -,2015/11/27
15323,1 6 9,3904,1040,0,346,5379,173,- -,2015/11/26
15322,6 4 4,5587,1040,7421,346,0,173,- -,2015/11/25
15321,8 3 6,9755,1040,0,346,22695,173,- -,2015/11/24
15320,8 8 4,9025,1040,9650,346,0,173,- -,2015/11/23
15319,6 1 9,2982,1040,0,346,9678,173,- -,2015/11/22
15318,3 4 9,8245,1040,0,346,17195,173,- -,2015/11/21
15317,8 1 2,6788,1040,0,346,8475,173,- -,2015/11/20
15316,0 2 1,1790,1040,0,346,4620,173,- -,2015/11/19
15315,7 5 0,8649,1040,0,346,7442,173,- -,2015/11/18
15314,0 6 5,1892,1040,0,346,8332,173,- -,2015/11/17
15313,5 5 5,28657,1040,0,346,0,173,- -,2015/11/16
15312,4 3 5,5445,1040,0,346,11191,173,- -,2015/11/15
15311,2 3 3,3311,1040,4483,346,0,173,- -,2015/11/14
15310,2 5 7,7102,1040,0,346,16411,173,- -,2015/11/13
15309,0 0 3,2082,1040,3238,346,0,173,- -,2015/11/12
15308,3 7 9,6509,1040,0,346,18886,173,- -,2015/11/11
15307,0 6 9,3112,1040,0,346,8907,173,- -,2015/11/10
15306,2 1 7,1930,1040,0,346,3784,173,- -,2015/11/9
15305,5 4 9,2621,1040,0,346,6887,173,- -,2015/11/8
15304,2 7 1,3090,1040,0,346,8191,173,- -,2015/11/7
15303,4 4 1,3498,1040,4730,346,0,173,- -,2015/11/6
15302,6 4 2,2088,1040,0,346,9173,173,- -,2015/11/5
15301,4 4 9,3643,1040,4780,346,0,173,- -,2015/11/4
15300,8 4 5,6085,1040,0,346,11135,173,- -,2015/11/3
15299,6 2 7,8576,1040,0,346,15891,173,- -,2015/11/2
15298,5 9 4,7092,1040,0,346,9540,173,- -,2015/11/1
15297,4 4 0,3500,1040,4440,346,0,173,- -,2015/10/31
15296,9 0 5,2508,1040,0,346,5831,173,- -,2015/10/30
15295,3 0 5,7586,1040,0,346,10518,173,- -,2015/10/29
15294,0 4 1,2533,1040,0,346,4197,173,- -,2015/10/28
15293,4 3 2,3443,1040,0,346,6326,173,- -,2015/10/27
15292,2 9 6,5553,1040,0,346,9193,173,- -,2015/10/26
15291,1 2 0,10031,1040,0,346,7993,173,- -,2015/10/25
15290,0 6 4,2880,1040,0,346,5838,173,- -,2015/10/24
15289,5 2 9,19116,1040,0,346,14958,173,- -,2015/10/23
15288,8 4 2,4311,1040,0,346,10822,173,- -,2015/10/22
15287,0 5 0,3016,1040,3839,346,0,173,- -,2015/10/21
15286,0 7 4,3606,1040,0,346,9796,173,- -,2015/10/20
15285,4 2 1,3235,1040,0,346,5663,173,- -,2015/10/19
15284,6 3 2,3086,1040,0,346,9399,173,- -,2015/10/18
15283,2 3 4,4347,1040,0,346,6694,173,- -,2015/10/17
15282,4 9 2,3438,1040,0,346,7913,173,- -,2015/10/16
15281,0 9 0,5599,1040,4318,346,0,173,- -,2015/10/15
15280,9 8 8,3938,1040,5497,346,0,173,- -,2015/10/14
15279,2 1 7,5011,1040,0,346,10838,173,- -,2015/10/13
15278,0 1 1,4508,1040,4775,346,0,173,- -,2015/10/12
15277,4 8 3,12393,1040,0,346,12104,173,- -,2015/10/11
15276,8 9 1,11001,1040,0,346,12852,173,- -,2015/10/10
15275,9 3 4,4077,1040,0,346,10061,173,- -,2015/10/9
15274,3 0 6,14072,1040,0,346,18498,173,- -,2015/10/8
15273,2 5 4,8381,1040,0,346,14016,173,- -,2015/10/7
15272,4 1 9,4564,1040,0,346,9225,173,- -,2015/10/6
15271,9 7 9,5221,1040,6156,346,0,173,- -,2015/10/5
15270,1 1 5,3751,1040,4576,346,0,173,- -,2015/10/4
15269,2 5 8,4881,1040,0,346,9260,173,- -,2015/10/3
15268,8 0 8,4606,1040,4137,346,0,173,- -,2015/10/2
15267,6 5 2,5999,1040,0,346,10048,173,- -,2015/10/1
15266,0 8 4,10195,1040,0,346,15134,173,- -,2015/9/30
15265,9 2 5,6109,1040,0,346,10263,173,- -,2015/9/29
15264,1 7 3,3455,1040,0,346,10233,173,- -,2015/9/28
15263,2 1 6,2350,1040,0,346,7507,173,- -,2015/9/27
15262,2 5 2,4168,1040,5811,346,0,173,- -,2015/9/26
15261,8 3 3,12380,1040,9845,346,0,173,- -,2015/9/25
15260,2 5 8,9139,1040,0,346,12555,173,- -,2015/9/24
15259,9 5 2,4884,1040,0,346,13851,173,- -,2015/9/23
15258,3 7 4,7048,1040,0,346,9991,173,- -,2015/9/22
15257,0 2 3,3000,1040,0,346,5257,173,- -,2015/9/21
15256,1 5 6,7880,1040,0,346,12470,173,- -,2015/9/20
15255,4 3 0,2885,1040,0,346,5526,173,- -,2015/9/19
15254,3 4 3,6445,1040,3885,346,0,173,- -,2015/9/18
15253,2 9 2,4297,1040,6401,346,0,173,- -,2015/9/17
15252,4 5 1,3440,1040,0,346,10769,173,- -,2015/9/16
15251,4 9 4,5982,1040,6697,346,0,173,- -,2015/9/15
15250,7 1 3,3443,1040,0,346,6667,173,- -,2015/9/14
15249,4 6 1,3284,1040,0,346,8144,173,- -,2015/9/13
15248,2 5 1,2914,1040,0,346,7030,173,- -,2015/9/12
15247,0 6 5,3675,1040,0,346,10183,173,- -,2015/9/11
15246,7 7 8,4739,1040,6716,346,0,173,- -,2015/9/10
15245,9 8 7,3983,1040,0,346,5841,173,- -,2015/9/9
15244,3 5 0,2372,1040,0,346,5029,173,- -,2015/9/8
15243,0 0 8,6180,1040,6889,346,0,173,- -,2015/9/7
15242,6 7 8,7500,1040,0,346,7134,173,- -,2015/9/6
15241,6 5 1,2820,1040,0,346,8122,173,- -,2015/9/5
15240,6 8 9,7446,1040,0,346,9842,173,- -,2015/9/4
15239,9 3 1,2921,1040,0,346,6788,173,- -,2015/9/3
15238,1 2 7,4505,1040,0,346,9644,173,- -,2015/9/2
15237,3 0 4,4444,1040,0,346,5166,173,- -,2015/9/1
15236,9 1 0,3672,1040,0,346,6516,173,- -,2015/8/31
15235,4 6 5,4223,1040,0,346,10863,173,- -,2015/8/30
15234,4 3 6,8861,1040,0,346,15472,173,- -,2015/8/29
15233,9 8 3,5160,1040,0,346,10765,173,- -,2015/8/28
15232,5 3 2,4773,1040,0,346,11021,173,- -,2015/8/27
15231,5 0 9,18248,1040,0,346,10477,173,- -,2015/8/26
15230,7 2 7,4411,1040,4332,346,0,173,- -,2015/8/25
15229,9 9 1,6194,1040,5157,346,0,173,- -,2015/8/24
15228,3 1 2,2923,1040,0,346,6660,173,- -,2015/8/23
15227,4 4 2,3103,1040,4389,346,0,173,- -,2015/8/22
15226,4 4 0,4932,1040,5615,346,0,173,- -,2015/8/21
15225,8 5 9,5508,1040,0,346,8880,173,- -,2015/8/20
15224,6 4 1,3366,1040,0,346,6711,173,- -,2015/8/19
15223,3 8 7,4357,1040,0,346,11103,173,- -,2015/8/18
15222,4 3 8,9911,1040,0,346,13564,173,- -,2015/8/17
15221,7 8 1,8348,1040,0,346,11475,173,- -,2015/8/16
15220,3 2 8,6153,1040,0,346,10503,173,- -,2015/8/15
15219,1 9 2,1925,1040,0,346,6222,173,- -,2015/8/14
15218,2 3 2,2811,1040,3350,346,0,173,- -,2015/8/13
15217,2 4 2,2739,1040,4266,346,0,173,- -,2015/8/12
15216,2 5 4,2437,1040,0,346,10153,173,- -,2015/8/11
15215,1 5 4,2171,1040,0,346,6632,173,- -,2015/8/10
15214,1 9 0,8441,1040,0,346,7758,173,- -,2015/8/9
15213,0 5 5,3378,1040,4770,346,0,173,- -,2015/8/8
15212,6 1 4,10405,1040,0,346,14064,173,- -,2015/8/7
15211,9 5 1,3628,1040,0,346,12522,173,- -,2015/8/6
15210,7 2 8,4222,1040,0,346,11186,173,- -,2015/8/5
15209,7 2 7,5814,1040,3148,346,0,173,- -,2015/8/4
15208,3 5 3,2454,1040,3216,346,0,173,- -,2015/8/3
15207,3 3 8,5825,1040,4056,346,0,173,- -,2015/8/2
15206,8 8 1,3794,1040,4163,346,0,173,- -,2015/8/1
15205,2 1 2,5893,1040,8458,346,0,173,- -,2015/7/31
15204,0 6 8,4441,1040,0,346,7043,173,- -,2015/7/30
15203,6 4 7,8625,1040,0,346,13367,173,- -,2015/7/29
15202,3 9 5,4905,1040,0,346,8897,173,- -,2015/7/28
15201,0 6 3,1890,1040,0,346,5877,173,- -,2015/7/27
15200,9 3 4,4820,1040,0,346,7085,173,- -,2015/7/26
15199,8 6 7,3075,1040,0,346,7903,173,- -,2015/7/25
15198,3 1 3,9382,1040,9862,346,0,173,- -,2015/7/24
15197,4 0 2,1983,1040,0,346,4909,173,- -,2015/7/23
15196,8 6 2,5608,1040,0,346,10530,173,- -,2015/7/22
15195,9 4 6,5302,1040,0,346,9504,173,- -,2015/7/21
15194,2 7 7,7656,1040,5176,346,0,173,- -,2015/7/20
15193,7 0 2,4706,1040,0,346,9206,173,- -,2015/7/19
15192,6 6 6,11715,1040,0,346,0,173,- -,2015/7/18
15191,5 1 4,4693,1040,0,346,12315,173,- -,2015/7/17
15190,6 8 8,5655,1040,6288,346,0,173,- -,2015/7/16
15189,7 6 2,6523,1040,0,346,15133,173,- -,2015/7/15
15188,3 1 9,5587,1040,0,346,7762,173,- -,2015/7/14
15187,0 5 8,2204,1040,0,346,5422,173,- -,2015/7/13
15186,7 8 5,4071,1040,0,346,9065,173,- -,2015/7/12
15185,7 9 8,3229,1040,0,346,8218,173,- -,2015/7/11
15184,2 9 1,13289,1040,0,346,18477,173,- -,2015/7/10
15183,6 5 3,6796,1040,0,346,14392,173,- -,2015/7/9
15182,7 8 4,5929,1040,0,346,13601,173,- -,2015/7/8
15181,8 6 8,5895,1040,4677,346,0,173,- -,2015/7/7
15180,0 2 0,5838,1040,3743,346,0,173,- -,2015/7/6
15179,5 3 5,3148,1040,4305,346,0,173,- -,2015/7/5
15178,7 2 0,4551,1040,0,346,10026,173,- -,2015/7/4
15177,0 7 0,1939,1040,2960,346,0,173,- -,2015/7/3
15176,7 6 2,5458,1040,0,346,9306,173,- -,2015/7/2
15175,6 1 6,7513,1040,8813,346,0,173,- -,2015/7/1
15174,9 3 4,6538,1040,0,346,10518,173,- -,2015/6/30
15173,5 3 7,6807,1040,0,346,15486,173,- -,2015/6/29
